id,lang_name,word,japanese
13169,ko,드라마,ドラマ
13170,ko,뽑다,プルアウト
13171,ko,피우다,はしゃぐ
13172,ko,감각,感覚
13173,ko,미리,あらかじめ
13174,ko,부족하다,不足している
13175,ko,인사,人事
13176,ko,저희,私たちの
13177,ko,진행되다,進行ドゥェダ
13178,ko,교통,交通
13179,ko,기구,機構
13180,ko,법,法
13181,ko,오랜,長い
13182,ko,젊은이,若者
13183,ko,후보,候補
13184,ko,거리,距離
13185,ko,과제,課題
13186,ko,근거,根拠
13187,ko,기록하다,記録である
13188,ko,다가오다,オーバーハング
13189,ko,불다,吹く
13190,ko,시각,視覚
13191,ko,이끌다,導く
13192,ko,종합,総合
13193,ko,한글,ハングルの
13194,ko,가을,秋
13195,ko,개발하다,開発である
13196,ko,내일,明日
13197,ko,떨다,震える
13198,ko,매일,毎日
13199,ko,손가락,指
13200,ko,수단,手段
13201,ko,자,者
13202,ko,자유롭다,自由
13203,ko,적극적,積極的
13204,ko,판매,販売
13205,ko,형성,形成
13206,ko,기울이다,傾ける
13207,ko,길이,長さ
13208,ko,장면,シーン
13209,ko,점차,徐々に
13210,ko,톤,トン
13211,ko,관련되다,関連している
13212,ko,급,級
13213,ko,나머지,残り
13214,ko,날씨,天気
13215,ko,더불다,ドブルダ
13216,ko,동물,動物
13217,ko,의사,医師
13218,ko,개방,開放
13219,ko,건강하다,健康である
13220,ko,미래,未来
13221,ko,앞서,先
13222,ko,여러분,皆さん
13223,ko,왜냐하면,なぜなら
13224,ko,인구,人口
13225,ko,기대하다,期待できる
13226,ko,네,はい
13227,ko,도착하다,到着する
13228,ko,병,ボトル
13229,ko,소프트웨어,ソフトウェア
13230,ko,흘리다,流す
13231,ko,반응,反応
13232,ko,주인공,主人公
13233,ko,당연하다,当然である
13234,ko,따뜻하다,暖かい
13235,ko,따로,別に
13236,ko,비판,批判
13237,ko,빌리다,借りる
13238,ko,세대,世代
13239,ko,축구,サッカー
13240,ko,형님,ブラザー
13241,ko,놓이다,根底に
13242,ko,당장,すぐに
13243,ko,무렵,ころ
13244,ko,밝다,明るい
13245,ko,사물,物事
13246,ko,일반적,一般
13247,ko,장소,場所
13248,ko,곱다,きれいだ
13249,ko,바닥,床
13250,ko,새끼,子
13251,ko,생각되다,考えドゥェダ
13252,ko,서비스,サービス
13253,ko,선택하다,選択である
13254,ko,심다,植える
13255,ko,적다,少ない
13256,ko,코,鼻
13257,ko,간단하다,簡単である
13258,ko,고등학교,高校
13259,ko,공개,公開
13260,ko,교실,教室
13261,ko,스스로,自分
13262,ko,견디다,耐え
13263,ko,기사,記事
13264,ko,막히다,のむ
13265,ko,매체,メディア
13266,ko,별,別
13267,ko,복잡하다,複雑である
13268,ko,뿌리다,種をまく
13269,ko,영역,エリア
13270,ko,체험,体験
13271,ko,구속,拘束
13272,ko,때로,時には
13273,ko,어쩌면,多分
13274,ko,극복하다,克服できる
13275,ko,불법,違法
13276,ko,비밀,秘密
13277,ko,색,色
13278,ko,쓰이다,スイダ
13279,ko,일정하다,一定である
13280,ko,다지다,固める
13281,ko,밝혀지다,露出
13282,ko,아까,さっき
13283,ko,알맞다,適当
13284,ko,이념,理念
13285,ko,희다,白い
13286,ko,가리키다,さす指す
13287,ko,모시다,モシダ
13288,ko,발달,発達
13289,ko,수많다,数が多い
13290,ko,잘못,間違っ
13291,ko,치르다,チルダ
13292,ko,평화,平和
13293,ko,공사,工事
13294,ko,돌,石
13295,ko,똑같다,まったく同じだ
13296,ko,박사,博士
13297,ko,성,性
13298,ko,전문가,専門家
13299,ko,단지,ただ
13300,ko,말씀하다,言葉である
13301,ko,무용,舞踊
13302,ko,불리다,最初に付け
13303,ko,싸움,戦い
13304,ko,자꾸,しきりに
13305,ko,차리다,チャリダ
13306,ko,해외,海外
13307,ko,그리,それほど
13308,ko,뜨다,ニット
13309,ko,문화재,文化財
13310,ko,미소,笑顔
13311,ko,보통,通常
13312,ko,식당,レストラン
13313,ko,의미하다,意味ある
13314,ko,이래,以来
13315,ko,체육,体育
13316,ko,구성되다,構成ドゥェダ
13317,ko,독특하다,独特である
13318,ko,땀,汗
13319,ko,사례,事例
13320,ko,소개하다,はじめにある
13321,ko,잘되다,ジャルドゥェダ
13322,ko,추진하다,押し進める
13323,ko,칠월,七月
13324,ko,틀,枠
13325,ko,평균,平均
13326,ko,훈련,訓練
13327,ko,흐름,流れ
13328,ko,십이월,十二月
13329,ko,쌓이다,積み上げ
13330,ko,이익,利益
13331,ko,쥐다,握り締める
13332,ko,컵,カップ
13333,ko,게다가,さらに、
13334,ko,끓이다,沸騰
13335,ko,논문,論文
13336,ko,멈추다,停止する
13337,ko,사용되다,使用ドゥェダ
13338,ko,오랫동안,長い間
13339,ko,위기,危機
13340,ko,정당,政党
13341,ko,종이,紙
13342,ko,찾아가다,見つけていく
13343,ko,폭력,暴力
13344,ko,혹시,もしかしたら
13345,ko,늘다,増える
13346,ko,양,両
13347,ko,절차,手順
13348,ko,진짜,本物
13349,ko,계시다,おら
13350,ko,공기,空気
13351,ko,닿다,ダトダ
13352,ko,물론,もちろん
13353,ko,속하다,中である
13354,ko,올림픽,オリンピック
13355,ko,이외,以外
13356,ko,재미,楽しい
13357,ko,제공하다,提供である
13358,ko,증가하다,増加である
13359,ko,기대,期待
13360,ko,떡,餅
13361,ko,식물,植物
13362,ko,옛,昔の
13363,ko,외치다,叫ぶ
13364,ko,적어도,少なくとも
13365,ko,편하다,楽
13366,ko,평,坪
13367,ko,권리,権利
13368,ko,끝내다,おえる
13369,ko,대답,答え
13370,ko,시작,開始
13371,ko,어려움,困難
13372,ko,일주일,一週間
13373,ko,자원,資源
13374,ko,춤,ダンス
13375,ko,넘기다,裏返し
13376,ko,드리다,ブレード
13377,ko,물체,物体
13378,ko,분명히,明らかに
13379,ko,시위,デモ
13380,ko,아무것,何
13381,ko,온,オン
13382,ko,젖다,濡れ
13383,ko,제외하다,除く
13384,ko,최대,最大
13385,ko,평소,普段
13386,ko,견해,見解
13387,ko,깨끗하다,綺麗
13388,ko,농사,農業
13389,ko,더구나,しかも
13390,ko,안정,安定
13391,ko,어둠,闇
13392,ko,어둡다,暗い
13393,ko,어쨌든,とにかく
13394,ko,주택,住宅
13395,ko,고장,故障
13396,ko,관련하다,関連ある
13397,ko,눈길,目
13398,ko,물어보다,求めるよりも
13399,ko,미안하다,ごめん
13400,ko,밀다,ひげをそる
13401,ko,스트레스,ストレス
13402,ko,음,音
13403,ko,인사,人事
13404,ko,주어지다,与えられだ
13405,ko,고려하다,検討である
13406,ko,과일,フルーツ
13407,ko,널리,広く
13408,ko,농촌,農村
13409,ko,올라오다,上がってくる
13410,ko,챙기다,解読
13411,ko,고르다,ゴルダ
13412,ko,바르다,正しい
13413,ko,벌어지다,稼いだ
13414,ko,소재,素材
13415,ko,전망,展望
13416,ko,포기하다,放棄である
13417,ko,형성되다,形成ドゥェダ
13418,ko,고치다,修復する
13419,ko,그림자,影
13420,ko,눈,目
13421,ko,다하다,尽くす
13422,ko,마침내,ついに
13423,ko,비교하다,比較である
13424,ko,시월,シー
13425,ko,커지다,大きくなっ
13426,ko,한쪽,一方
13427,ko,검사,検査
13428,ko,결론,結論
13429,ko,들이다,ある
13430,ko,맡기다,委託
13431,ko,박물관,博物館
13432,ko,소문,噂
13433,ko,싣다,シトダ
13434,ko,쌓다,蓄積
13435,ko,어서,さあ
13436,ko,자녀,子供
13437,ko,제목,タイトル
13438,ko,짓,やっ
13439,ko,판결,判決
13440,ko,팔월,八月
13441,ko,하얗다,白い
13442,ko,희망,希望
13443,ko,가방,バッグ
13444,ko,군대,軍隊
13445,ko,그만큼,それほど
13446,ko,무어,ムーア
13447,ko,비로소,初めて
13448,ko,상대방,相手
13449,ko,서구,西欧
13450,ko,소유,所有
13451,ko,시골,田舎
13452,ko,실수,ミス
13453,ko,잘못되다,不良
13454,ko,치료,治療
13455,ko,폭,幅
13456,ko,호,号
13457,ko,내밀다,のばす伸ばす
13458,ko,맞다,正しい
13459,ko,부문,部門
13460,ko,시리즈,シリーズ
13461,ko,임신,妊娠
13462,ko,잡히다,捕まる
13463,ko,해,し
13464,ko,규정,規定
13465,ko,그램,グラム
13466,ko,밭,畑
13467,ko,분석하다,分析である
13468,ko,식구,家族
13469,ko,아예,最初から
13470,ko,어찌,どうして
13471,ko,울리다,騒音
13472,ko,작용하다,作用である
13473,ko,확실하다,確実である
13474,ko,개선,改善
13475,ko,그릇,ボウル
13476,ko,글자,文字
13477,ko,바람직하다,望ましい
13478,ko,연구하다,研究である
13479,ko,착하다,善良だ
13480,ko,개,本
13481,ko,라디오,ラジオ
13482,ko,마련,用意
13483,ko,부동산,不動産
13484,ko,신화,神話
13485,ko,양,両
13486,ko,점,点
13487,ko,직업,職業
13488,ko,거두다,ゴヅダ
13489,ko,방학,休暇
13490,ko,범위,範囲
13491,ko,조상,祖先
13492,ko,철학,哲学
13493,ko,검다,黒い
13494,ko,곁,そば
13495,ko,근본적,根本
13496,ko,너희,あなた
13497,ko,대형,大型
13498,ko,따다,ニップ
13499,ko,문제점,問題
13500,ko,본격적,本格的
13501,ko,불가능하다,不可能である
13502,ko,인제,麟蹄
13503,ko,충격,衝撃
13504,ko,퍼지다,蒸れる
13505,ko,금방,すぐ
13506,ko,남쪽,南
13507,ko,누르다,押さえる
13508,ko,미술,アート
13509,ko,백성,民
13510,ko,상당히,かなり
13511,ko,색깔,色
13512,ko,요리,料理
13513,ko,유명하다,有名
13514,ko,자네,あなた
13515,ko,기,期
13516,ko,꽤,かなり
13517,ko,서로,互いに
13518,ko,외국인,外国人
13519,ko,한참,しばらく
13520,ko,군사,軍事
13521,ko,끊다,断つ
13522,ko,넘어가다,越えた
13523,ko,담기다,追加だ
13524,ko,마당,庭
13525,ko,부인,夫人
13526,ko,서두르다,急ぐ
13527,ko,지적,指摘
13528,ko,짝,ペア
13529,ko,참으로,確かに
13530,ko,충분하다,十分である
13531,ko,기쁘다,嬉しい
13532,ko,뛰다,跳躍
13533,ko,숙제,宿題
13534,ko,앞두다,お控え
13535,ko,예산,予算
13536,ko,온갖,あらゆる
13537,ko,우려,懸念
13538,ko,우산,傘
13539,ko,기쁨,喜び
13540,ko,깊이,深さ
13541,ko,꾸미다,飾る
13542,ko,늘리다,のばす伸ばす
13543,ko,무릎,膝
13544,ko,발견되다,発見される
13545,ko,보호하다,保護である
13546,ko,시스템,システム
13547,ko,이용,利用
13548,ko,지난달,先月
13549,ko,지르다,クラッタ
13550,ko,참여,参加
13551,ko,걸음,歩
13552,ko,겨우,やっと
13553,ko,마르다,マルタ
13554,ko,비교적,比較的
13555,ko,애쓰다,作ろうと苦労
13556,ko,올바르다,正しい
13557,ko,책상,デスク
13558,ko,춥다,寒い
13559,ko,흔하다,ありふれ
13560,ko,높아지다,高くだ
13561,ko,늙다,ヌルダ
13562,ko,단위,単位
13563,ko,둘째,第二
13564,ko,뛰어나다,優れ
13565,ko,무겁다,重い
13566,ko,바람,風
13567,ko,상상,想像
13568,ko,소득,所得
13569,ko,수도,可能性があり
13570,ko,역,駅
13571,ko,인식하다,認識である
13572,ko,자,者
13573,ko,침대,ベッド
13574,ko,권,巻
13575,ko,뜨다,ニット
13576,ko,맺다,締結
13577,ko,수요,需要
13578,ko,스타,スター
13579,ko,시계,時計
13580,ko,입술,唇
13581,ko,잎,葉
13582,ko,중간,中間
13583,ko,지도자,指導者
13584,ko,천천히,ゆっくり
13585,ko,구성하다,構成である
13586,ko,대체로,概して
13587,ko,때리다,シェラック
13588,ko,몹시,すごく
13589,ko,문득,ふと
13590,ko,스포츠,スポーツ
13591,ko,위원장,委員長
13592,ko,저기,そこ
13593,ko,특별하다,特別である
13594,ko,효과적,効果的
13595,ko,가까이,近く
13596,ko,낫다,よい
13597,ko,넘어서다,越えた
13598,ko,볶다,炒め
13599,ko,생산하다,生産である
13600,ko,언젠가,いつか
13601,ko,예술가,アーティスト
13602,ko,의도,意図
13603,ko,저지르다,私クラッタ
13604,ko,줄어들다,減
13605,ko,가만히,じっと
13606,ko,건,件
13607,ko,교회,教会
13608,ko,대개,通常
13609,ko,외부,外部
13610,ko,한두,一、二
13611,ko,한때,かつて
13612,ko,화,化
13613,ko,흙,土
13614,ko,가난하다,貧しい
13615,ko,고객,お客様
13616,ko,과학자,科学者
13617,ko,관광,観光
13618,ko,살아오다,生きてき
13619,ko,상대적,比較的
13620,ko,수술,手術
13621,ko,식품,食品
13622,ko,연기,煙
13623,ko,일월,日月
13624,ko,조,ジョー
13625,ko,첫째,まず
13626,ko,회원,会員
13627,ko,도서관,図書館
13628,ko,들려오다,聞か小田
13629,ko,조금씩,少しずつ
13630,ko,조미료,調味料
13631,ko,풀리다,外す
13632,ko,강력하다,強力
13633,ko,들여다보다,覗きより
13634,ko,마늘,ニンニク
13635,ko,선물,ギフト
13636,ko,습관,習慣
13637,ko,아주머니,おばさん
13638,ko,위험,リスク
13639,ko,지하,地下
13640,ko,활용하다,活用できる
13641,ko,가꾸다,ガクダ
13642,ko,고민,悩み
13643,ko,떠올리다,思い浮かべた
13644,ko,맨,マン
13645,ko,법률,法律
13646,ko,상처,傷
13647,ko,좁다,狭い
13648,ko,지하철,地下鉄
13649,ko,집다,ニップ
13650,ko,현,県
13651,ko,화면,画面
13652,ko,군,軍
13653,ko,대표적,代表的
13654,ko,만일,もし
13655,ko,사회적,社会的
13656,ko,생겨나다,生まれた
13657,ko,이어,続いて
13658,ko,주부,主婦
13659,ko,진리,真理
13660,ko,태양,太陽
13661,ko,틀림없다,間違いない
13662,ko,프로,プロ
13663,ko,피다,血
13664,ko,공급,供給
13665,ko,도로,道路
13666,ko,동료,仲間
13667,ko,잘못,間違っ
13668,ko,지다,だ
13669,ko,채우다,満足させる
13670,ko,균형,バランス
13671,ko,기본적,基本
13672,ko,부족,不足
13673,ko,사무실,オフィス
13674,ko,이월,繰越
13675,ko,일요일,日曜日
13676,ko,접근,アクセス
13677,ko,지켜보다,見守って
13678,ko,개성,個性
13679,ko,달리다,走る
13680,ko,더하다,トット
13681,ko,띄다,ツイダ
13682,ko,무너지다,くしゃくしゃ
13683,ko,보통,通常
13684,ko,쓰다,苦い
13685,ko,이러다,クロム
13686,ko,일어서다,立ち上がる
13687,ko,죄,罪
13688,ko,참,真
13689,ko,총장,総長
13690,ko,핵심,重要
13691,ko,후반,後半
13692,ko,단순히,単に
13693,ko,달려가다,走って行く
13694,ko,방문,訪問
13695,ko,불만,不満
13696,ko,불편하다,不便である
13697,ko,실제,実際
13698,ko,종,種
13699,ko,피,被
13700,ko,강,川
13701,ko,관객,観客
13702,ko,동작,動作
13703,ko,뜻하다,意味ある
13704,ko,막,膜
13705,ko,밀리미터,ミリメートル
13706,ko,비싸다,高い
13707,ko,숫자,数字
13708,ko,열,熱
13709,ko,왼쪽,左
13710,ko,중세,中世
13711,ko,택시,タクシー
13712,ko,통합,統合
13713,ko,계산,計算
13714,ko,꼬리,尾
13715,ko,놀랍다,驚くべき
13716,ko,양식,フォーム
13717,ko,예전,かつて
13718,ko,저,私
13719,ko,전기,電気
13720,ko,주식,株式
13721,ko,틀리다,間違っている
13722,ko,끊임없이,絶えず
13723,ko,모델,モデル
13724,ko,붓다,注ぐ
13725,ko,상식,常識
13726,ko,상표,商標
13727,ko,시원하다,涼しい
13728,ko,아니하다,いやだ
13729,ko,어디,どこ
13730,ko,의식하다,意識である
13731,ko,고모,叔母
13732,ko,궁금하다,気になる
13733,ko,둘러싸다,取り囲む
13734,ko,딱,ぴったり
13735,ko,뛰다,跳躍
13736,ko,민주화,民主化
13737,ko,보도,プレス
13738,ko,살피다,探る
13739,ko,않다,ない
13740,ko,약하다,弱い
13741,ko,잘못하다,間違っている
13742,ko,잡지,雑誌
13743,ko,거부하다,拒否である
13744,ko,공무원,公務員
13745,ko,그만두다,やめた
13746,ko,댁,宅
13747,ko,반갑다,うれしい
13748,ko,부족,不足
13749,ko,실시,実施
13750,ko,운명,運命
13751,ko,재정,財政
13752,ko,차라리,いっそ
13753,ko,학자,学者
13754,ko,다녀오다,行って来る
13755,ko,달다,甘い
13756,ko,대규모,大規模な
13757,ko,동,同
13758,ko,민간,民間
13759,ko,법원,裁判所
13760,ko,비디오,ビデオ
13761,ko,사실상,事実上
13762,ko,아끼다,秋田
13763,ko,이쪽,こちら
13764,ko,지대,ゾーン
13765,ko,판단하다,判断である
13766,ko,행복하다,幸せである
13767,ko,굽다,焼く
13768,ko,기름,油
13769,ko,실천하다,実践である
13770,ko,쏟아지다,吐き出しだ
13771,ko,연습,練習
13772,ko,오른쪽,右
13773,ko,용어,用語
13774,ko,익히다,熟す
13775,ko,지도,地図
13776,ko,지위,地位
13777,ko,풍부하다,豊富である
13778,ko,화장실,トイレ
13779,ko,기억하다,記憶である
13780,ko,식량,食料
13781,ko,실험,実験
13782,ko,용기,容器
13783,ko,토론,議論
13784,ko,핵,核
13785,ko,고급,高級
13786,ko,고생,苦労
13787,ko,미치다,狂気
13788,ko,밟다,トレッド
13789,ko,상당하다,相当である
13790,ko,섞다,ミングル
13791,ko,수석,シニア
13792,ko,없애다,消し去る
13793,ko,이뤄지다,行われた
13794,ko,적절하다,適切である
13795,ko,정상,通常の
13796,ko,제사,祭祀
13797,ko,주말,週末
13798,ko,지혜,知恵
13799,ko,참새,スズメ
13800,ko,화장품,化粧品
13801,ko,굵다,太い
13802,ko,깨끗이,スッキリ
13803,ko,낡다,古い
13804,ko,내년,来年
13805,ko,농산물,農産物
13806,ko,눈앞,目の前
13807,ko,대학생,大学生
13808,ko,방문하다,訪問である
13809,ko,붉다,赤い
13810,ko,사고,事故
13811,ko,순서,順
13812,ko,아무래도,どうやら
13813,ko,연구소,研究所
13814,ko,올,オール
13815,ko,위대하다,アクバル
13816,ko,이사,取締役
13817,ko,지배하다,支配である
13818,ko,틈,隙間
13819,ko,가령,仮に
13820,ko,거대하다,巨大である
13821,ko,닫다,閉める
13822,ko,드물다,珍しい
13823,ko,들르다,よる寄る
13824,ko,매달리다,枚走る
13825,ko,생일,誕生日
13826,ko,섬,島
13827,ko,이하,以下
13828,ko,참석하다,参加である
13829,ko,토대,基礎
13830,ko,해결,解決
13831,ko,행복,幸せ
13832,ko,걸어가다,歩いて行く
13833,ko,근로자,労働者
13834,ko,글쎄,まあ
13835,ko,목숨,命
13836,ko,백화점,デパート
13837,ko,변화하다,変化である
13838,ko,병,ボトル
13839,ko,빠져나가다,抜け出て行く
13840,ko,안녕하다,こんにちはである
13841,ko,여론,世論
13842,ko,의복,衣服
13843,ko,체조,体操
13844,ko,출발하다,出発だ
13845,ko,현실적,現実的な
13846,ko,화제,話題
13847,ko,결정되다,決定ドゥェダ
13848,ko,고양이,猫
13849,ko,공격,攻撃
13850,ko,물가,物価
13851,ko,민주주의,民主主義
13852,ko,불안,不安
13853,ko,소중하다,大事である
13854,ko,여유,余裕
13855,ko,의문,疑問
13856,ko,중학교,中学校
13857,ko,킬로미터,キロ
13858,ko,파도,波
13859,ko,흰색,白
13860,ko,가수,歌手
13861,ko,단,ただし
13862,ko,방송국,放送局
13863,ko,빛나다,Kindleの
13864,ko,숨다,潜む
13865,ko,실리다,シルリダ
13866,ko,압력,圧力
13867,ko,예금,預金
13868,ko,예상되다,期待される
13869,ko,입학,入学
13870,ko,증권,証券
13871,ko,직후,直後
13872,ko,차량,車両
13873,ko,출산,出産
13874,ko,물다,なかなかい
13875,ko,선진국,先進国
13876,ko,약,約
13877,ko,어느새,いつのまにか
13878,ko,재판,裁判
13879,ko,저쪽,向こう
13880,ko,제자,弟子
13881,ko,창문,窓
13882,ko,초,超
13883,ko,치즈,チーズ
13884,ko,회복,回復
13885,ko,구역,エリア
13886,ko,대응,対応
13887,ko,반대하다,反対である
13888,ko,발휘하다,十分に発揮する
13889,ko,소비,消費
13890,ko,심장,心臓
13891,ko,아이고,やれやれ
13892,ko,조용히,静か
13893,ko,중소기업,中小企業
13894,ko,직접적,直接
13895,ko,진실,真実
13896,ko,필자,筆者
13897,ko,협력,協力
13898,ko,가스,ガス
13899,ko,계층,階層
13900,ko,구멍,穴
13901,ko,담당,担当
13902,ko,만화,漫画
13903,ko,먹이다,すみだ
13904,ko,무시하다,無視できる
13905,ko,보도하다,プレスである
13906,ko,살짝,軽く
13907,ko,생각나다,頭に浮かぶ
13908,ko,우유,牛乳
13909,ko,인상,印象
13910,ko,차갑다,涼しい
13911,ko,철저하다,徹底している
13912,ko,태아,胎児
13913,ko,관찰하다,観察である
13914,ko,괜히,わけもなく
13915,ko,끼다,挽
13916,ko,날개,翼
13917,ko,녀석,人
13918,ko,눈빛,目つき
13919,ko,단지,ただ
13920,ko,두르다,ヅルダ
13921,ko,드디어,いよいよ
13922,ko,물속,水中
13923,ko,민주,民主
13924,ko,성공하다,成功である
13925,ko,소나무,松
13926,ko,여기저기,あちこち
13927,ko,여인,女性
13928,ko,운영하다,運営して
13929,ko,평가하다,評価である
13930,ko,표,表
13931,ko,필요성,必要
13932,ko,감추다,隠す
13933,ko,머무르다,泊まっ
13934,ko,모,某
13935,ko,부위,部位
13936,ko,비우다,明け渡す
13937,ko,설치하다,インストールである
13938,ko,십일월,十一月
13939,ko,싸다,安い
13940,ko,아울러,また、
13941,ko,지시,指示
13942,ko,형성하다,リフォーム
13943,ko,형제,兄弟
13944,ko,화려하다,華やか
13945,ko,거울,鏡
13946,ko,덧붙이다,付け加えである
13947,ko,딴,取った
13948,ko,몇몇,いくつかの
13949,ko,무기,武器
13950,ko,세계적,世界
13951,ko,안전,安全
13952,ko,양파,タマネギ
13953,ko,이상,以上
13954,ko,일종,一種
13955,ko,처지,たるみ
13956,ko,촬영,撮影
13957,ko,타다,多田
13958,ko,틀다,トゥルダ
13959,ko,형편,都合
13960,ko,가지,か
13961,ko,감다,畳む
13962,ko,고추,唐辛子
13963,ko,규칙,ルール
13964,ko,본질,本質
13965,ko,비치다,ビチダ
13966,ko,빵,パン
13967,ko,서서히,徐々に
13968,ko,스승,師
13969,ko,신분,身分
13970,ko,실시되다,実施ドゥェダ
13971,ko,아마도,おそらく
13972,ko,안방,テレビ
13973,ko,앓다,お困りでは
13974,ko,어제,昨日
13975,ko,오직,ただ
13976,ko,위험하다,危険である
13977,ko,자신,自分
13978,ko,잠시,しばらく
13979,ko,졸업하다,卒業である
13980,ko,증거,証拠
13981,ko,초점,焦点
13982,ko,포함되다,含まドゥェダ
13983,ko,호랑이,虎
13984,ko,강화하다,強化である
13985,ko,공포,恐怖
13986,ko,권위,権威
13987,ko,덜,少ない
13988,ko,둥글다,丸い
13989,ko,미루다,先送り
13990,ko,본래,本来
13991,ko,부엌,キッチン
13992,ko,세금,税金
13993,ko,실정,実情
13994,ko,영양,栄養
13995,ko,육체,肉体
13996,ko,입구,入口
13997,ko,잔뜩,束
13998,ko,적극,積極的に
13999,ko,최소한,少なくとも
14000,ko,펼쳐지다,広がる多
14001,ko,경험하다,経験ある
14002,ko,그이,彼氏
14003,ko,넘치다,ノムチダ
14004,ko,놓치다,逃す
14005,ko,대기,待機
14006,ko,독립,独立
14007,ko,돌아보다,戻りより
14008,ko,또다시,また
14009,ko,머릿속,頭の中
14010,ko,북쪽,北
14011,ko,불안하다,不安である
14012,ko,쇠고기,牛肉
14013,ko,위반,違反
14014,ko,주,週
14015,ko,카드,カード
14016,ko,평생,生涯
14017,ko,해당하다,そのある
14018,ko,간부,幹部
14019,ko,관념,観念
14020,ko,굉장히,とても
14021,ko,단어,単語
14022,ko,덮다,覆う
14023,ko,도와주다,助けあげる
14024,ko,도입,導入
14025,ko,몰다,任せる
14026,ko,배우,俳優
14027,ko,비추다,照射
14028,ko,신발,靴
14029,ko,알,アル
14030,ko,앞서다,アプソダ
14031,ko,여건,条件
14032,ko,오래전,古く
14033,ko,자격,資格
14034,ko,통제,制御
14035,ko,계단,階段
14036,ko,김치,キムチ
14037,ko,끄덕이다,うなずいある
14038,ko,낯설다,見慣れ
14039,ko,높이,高
14040,ko,닮다,ダムダ
14041,ko,마음속,心の中
14042,ko,못지않다,劣らない
14043,ko,반영하다,反射である
14044,ko,뼈,骨
14045,ko,성장하다,成長である
14046,ko,소속,所属
14047,ko,연결되다,接続ドゥェダ
14048,ko,장사,商売
14049,ko,제작,製作
14050,ko,제한,制限
14051,ko,차다,冷たい
14052,ko,추진,推進
14053,ko,취하다,取る
14054,ko,콩,豆
14055,ko,한숨,ため息
14056,ko,헤어지다,別れる
14057,ko,구입하다,買う
14058,ko,날다,飛ぶ
14059,ko,너머,を超えて
14060,ko,동기,同期
14061,ko,마련,用意
14062,ko,살,購入
14063,ko,선장,船長
14064,ko,설탕,砂糖
14065,ko,순수하다,純粋である
14066,ko,스타일,スタイル
14067,ko,시점,時点
14068,ko,싸다,安い
14069,ko,의사,医師
14070,ko,집중,集中
14071,ko,코드,コード
14072,ko,큰일,大変
14073,ko,거짓말,嘘
14074,ko,대단하다,すごい
14075,ko,대단히,大変
14076,ko,마주,向かい合っ
14077,ko,세계관,世界観
14078,ko,어제,昨日
14079,ko,온통,世界中
14080,ko,의존하다,依存である
14081,ko,자세히,詳細
14082,ko,점심,ランチ
14083,ko,정확히,正確に
14084,ko,지치다,つかれる疲れる
14085,ko,청년,青年
14086,ko,혀,舌
14087,ko,확대하다,拡大する
14088,ko,후춧가루,胡椒
14089,ko,건설하다,建設である
14090,ko,경쟁력,競争力
14091,ko,마침,完了
14092,ko,신용,クレジット
14093,ko,연락,連絡
14094,ko,온몸,全身
14095,ko,정,チョン
14096,ko,정신적,精神的
14097,ko,증상,症状
14098,ko,출연하다,出演である
14099,ko,칼,カール
14100,ko,한꺼번에,一度
14101,ko,강제,強制
14102,ko,건너다,渡る
14103,ko,깨다,破る
14104,ko,낚시,釣り
14105,ko,다가가다,近づいていく
14106,ko,뛰어들다,思い切っ
14107,ko,문자,文字
14108,ko,묻다,染色
14109,ko,비롯되다,はじめドゥェダ
14110,ko,슬프다,悲しい
14111,ko,신부,花嫁
14112,ko,여겨지다,される多
14113,ko,오징어,イカ
14114,ko,요금,料金
14115,ko,용돈,小遣い
14116,ko,위주,中心
14117,ko,음료,飲料
14118,ko,의자,椅子
14119,ko,전자,電子
14120,ko,전해지다,伝わるだ
14121,ko,전환,切り替え
14122,ko,지경,状況
14123,ko,진행,進行
14124,ko,카메라,カメラ
14125,ko,통증,痛み
14126,ko,편리하다,便利である
14127,ko,하천,河川
14128,ko,현금,現金
14129,ko,화학,化学
14130,ko,활발하다,活発である
14131,ko,가리다,ふさ
14132,ko,거칠다,堅い
14133,ko,그나마,それさえも
14134,ko,그야말로,それこそ
14135,ko,껍질,皮
14136,ko,남부,南部
14137,ko,명령,コマンド
14138,ko,몰래,こっそり
14139,ko,무조건,無条件
14140,ko,반장,班長
14141,ko,부근,付近
14142,ko,선택,選択
14143,ko,역사가,歴史
14144,ko,연구자,研究者
14145,ko,연기자,演技者
14146,ko,워낙,あまりにも
14147,ko,정리,まとめ
14148,ko,조그맣다,ジョグマクダ
14149,ko,줄기,幹
14150,ko,찾아내다,見つけた
14151,ko,토요일,土曜日
14152,ko,경찰관,警察官
14153,ko,권하다,称賛
14154,ko,극장,劇場
14155,ko,끝내,素晴らしい
14156,ko,대문,メイン
14157,ko,더욱이,さらに
14158,ko,별도,別途
14159,ko,비극,悲劇
14160,ko,솜씨,腕前
14161,ko,시내,市内
14162,ko,신,新
14163,ko,실내,室内
14164,ko,쏟다,注ぐ
14165,ko,연결하다,接続である
14166,ko,외교,外交
14167,ko,주머니,ポケット
14168,ko,계약,契約
14169,ko,과장,課長
14170,ko,극,極
14171,ko,나란히,並べ
14172,ko,다방,喫茶店
14173,ko,부끄럽다,恥ずかしい
14174,ko,성공,成功
14175,ko,수행하다,実行である
14176,ko,신청,申し込み
14177,ko,실로,実に
